episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
194,8789,214,194.6,0.05,0.0019588406833333594,1998,123.0,0.0,0.0,0.0,0.0
195,8832,168,194.65,0.05,0.0060801187196788805,2009,124.4,0.0,0.0,0.0,0.0
196,8874,167,192.8,0.05,0.005896754638524726,2019,125.7,0.0,0.0,0.0,0.0
197,8948,293,199.1,0.05,0.005045381514815074,2038,128.5,0.0,0.0,0.0,0.0
198,8990,167,197.1,0.05,0.004961750970687717,2048,129.7,0.0,0.0,0.0,0.0
199,9032,167,197.1,0.05,0.01516883186890151,2059,131.0,0.0,0.0,0.0,0.0
200,9074,167,194.8,0.05,0.0018922895716968924,2069,132.5,0.0,0.0,0.0,0.0
201,9116,167,192.7,0.05,0.006823369368000634,2080,133.7,0.0,0.0,0.0,0.0
202,9158,167,192.7,0.05,0.001503969106124714,2090,134.9,0.0,0.0,0.0,0.0
203,9200,167,188.4,0.05,0.003516625665890222,2101,136.1,0.0,0.0,0.0,0.0
204,9242,167,188.4,0.05,0.006928663288999814,2111,137.5,0.0,0.0,0.0,0.0
205,9284,167,188.4,0.05,0.004707647574832663,2122,139.1,0.0,0.0,0.0,0.0
206,9327,171,188.6,0.05,0.004619169366196729,2132,140.4,0.0,0.0,0.0,0.0
207,9369,167,184.4,0.05,0.004008382812819697,2143,141.9,0.0,0.0,0.0,0.0
208,9411,167,184.35,0.05,0.0028027645632391794,2153,143.3,0.0,0.0,0.0,0.0
209,9453,167,184.35,0.05,0.001580492170681034,2164,144.9,0.0,0.0,0.0,0.0
210,9495,167,184.35,0.05,0.005685729929246009,2174,146.0,0.0,0.0,0.0,0.0
211,9548,210,186.5,0.05,0.005549910064603735,2188,148.2,0.0,0.0,0.0,0.0
212,9610,244,186.2,0.05,0.004493425505158181,2203,150.4,0.0,0.0,0.0,0.0
213,9652,167,181.9,0.05,0.0006235524951162832,2214,152.1,0.0,0.0,0.0,0.0
214,9704,206,181.5,0.05,0.0013332731306526023,2227,154.2,0.0,0.0,0.0,0.0
215,9746,167,181.45,0.05,0.0010216866823611781,2237,155.4,0.0,0.0,0.0,0.0
216,9788,167,181.45,0.05,0.0026202075016706,2248,156.8,0.0,0.0,0.0,0.0
217,9830,167,175.15,0.05,0.012691179639659822,2258,158.0,0.0,0.0,0.0,0.0
218,9873,171,175.35,0.05,0.0019540136894317006,2269,159.5,0.0,0.0,0.0,0.0
219,9915,167,175.35,0.05,0.003468746661383193,2279,160.8,0.0,0.0,0.0,0.0
220,9957,167,175.35,0.05,0.00289316297725732,2290,162.4,0.0,0.0,0.0,0.0
221,10009,207,177.35,0.05,0.0041364502263044976,2303,164.4,0.0,0.0,0.0,0.0
222,10051,167,177.35,0.05,0.004122940568777267,2313,166.0,0.0,0.0,0.0,0.0
223,10105,212,179.6,0.05,0.0026838195538273013,2327,168.0,0.0,0.0,0.0,0.0
224,10147,167,179.6,0.05,0.001268252458248753,2337,169.5,0.0,0.0,0.0,0.0
225,10189,167,179.6,0.05,0.006058133588257161,2348,170.9,0.0,0.0,0.0,0.0
226,10242,211,181.6,0.05,0.0033437168715933626,2361,172.6,0.0,0.0,0.0,0.0
227,10285,170,181.75,0.05,0.004718446660924449,2372,174.3,0.0,0.0,0.0,0.0
228,10327,167,181.75,0.05,0.003963823316735215,2382,175.6,0.0,0.0,0.0,0.0
229,10369,167,181.75,0.05,0.0011762123322114348,2393,177.3,0.0,0.0,0.0,0.0
230,10411,167,181.75,0.05,0.0040695041687285995,2403,178.6,0.0,0.0,0.0,0.0
231,10464,208,181.65,0.05,0.008635070210272846,2417,180.4,0.0,0.0,0.0,0.0
232,10506,167,177.8,0.05,0.0017881078558275477,2427,181.5,0.0,0.0,0.0,0.0
233,10548,167,177.8,0.05,0.003732859329002994,2438,182.6,0.0,0.0,0.0,0.0
234,10590,167,175.85,0.05,0.007340712242876179,2448,183.7,0.0,0.0,0.0,0.0
235,10632,167,175.85,0.05,0.003368951142130589,2459,185.0,0.0,0.0,0.0,0.0
236,10674,167,175.85,0.05,0.005321410443866625,2469,186.1,0.0,0.0,0.0,0.0
237,10716,167,175.85,0.05,0.001801770283650099,2480,187.4,0.0,0.0,0.0,0.0
238,10758,167,175.65,0.05,0.0026209073534118944,2490,188.5,0.0,0.0,0.0,0.0
239,10800,167,175.65,0.05,0.0035637624545911835,2501,189.6,0.0,0.0,0.0,0.0
240,10843,168,175.7,0.05,0.0070286393980495635,2511,190.9,0.0,0.0,0.0,0.0
241,10958,457,188.2,0.05,0.011572523183060875,2540,194.3,0.0,0.0,0.0,0.0
242,11000,167,188.2,0.05,0.009149805698226291,2551,195.5,0.0,0.0,0.0,0.0
243,11042,167,185.95,0.05,0.003323266835650429,2561,196.7,0.0,0.0,0.0,0.0
244,11084,167,185.95,0.05,0.004252336551541124,2572,197.8,0.0,0.0,0.0,0.0
245,11126,167,185.95,0.05,0.006023831864877138,2582,198.9,0.0,0.0,0.0,0.0
246,11188,247,187.75,0.05,0.006779679482860956,2598,201.2,0.0,0.0,0.0,0.0
247,11241,208,189.65,0.05,0.005158597014647407,2611,202.8,0.0,0.0,0.0,0.0
248,11283,167,189.65,0.05,0.011950621410505846,2621,204.1,0.0,0.0,0.0,0.0
249,11335,207,191.65,0.05,0.005281991700310475,2634,205.7,0.0,0.0,0.0,0.0
250,11377,167,191.65,0.05,0.005775882335993546,2645,207.1,0.0,0.0,0.0,0.0
251,11419,167,189.6,0.05,0.0037739137362223117,2655,208.5,0.0,0.0,0.0,0.0
252,11480,242,193.35,0.05,0.008970359669547179,2671,210.4,0.0,0.0,0.0,0.0
253,11542,247,197.35,0.05,0.0060452757500267275,2686,212.5,0.0,0.0,0.0,0.0
254,11605,248,201.4,0.05,0.009380621788295684,2702,214.4,0.0,0.0,0.0,0.0
255,11689,334,209.75,0.05,0.00562791041877409,2723,217.0,0.0,0.0,0.0,0.0
256,11731,167,209.75,0.05,0.007240286906016991,2733,218.3,0.0,0.0,0.0,0.0
257,11786,217,212.25,0.05,0.006267587551389754,2747,219.9,0.0,0.0,0.0,0.0
258,11839,208,214.3,0.05,0.004874454439581873,2760,221.4,0.0,0.0,0.0,0.0
259,11881,167,214.3,0.05,0.00526934942569245,2771,222.9,0.0,0.0,0.0,0.0
260,11923,167,214.25,0.05,0.008800034441810567,2781,224.1,0.0,0.0,0.0,0.0
261,11965,167,199.75,0.05,0.00483211127654861,2792,225.3,0.0,0.0,0.0,0.0
262,12007,167,199.75,0.05,0.009626014775130897,2802,226.6,0.0,0.0,0.0,0.0
