episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
226,11970,182,192.4,0.05,0.0037352376199454407,2793,253.1,0.0,0.0,0.0,0.0
227,12017,185,192.4,0.05,0.0073864026756685535,2805,254.0,0.0,0.0,0.0,0.0
228,12064,185,192.4,0.05,0.008913707904866897,2817,254.8,0.0,0.0,0.0,0.0
229,12111,185,192.4,0.05,0.003732959176307883,2828,255.7,0.0,0.0,0.0,0.0
230,12157,182,192.05,0.05,0.005963224692095537,2840,256.7,0.0,0.0,0.0,0.0
231,12203,182,191.6,0.05,0.0028584596161222594,2851,257.6,0.0,0.0,0.0,0.0
232,12261,230,191.2,0.05,0.005136619204616485,2866,258.7,0.0,0.0,0.0,0.0
233,12307,182,191.05,0.05,0.002131128641353412,2877,259.6,0.0,0.0,0.0,0.0
234,12354,185,191.2,0.05,0.002070886364284282,2889,260.7,0.0,0.0,0.0,0.0
235,12400,182,191.2,0.05,0.002987259713942573,2901,262.2,0.0,0.0,0.0,0.0
236,12447,185,191.35,0.05,0.0017364961756604978,2912,262.9,0.0,0.0,0.0,0.0
237,12505,229,193.5,0.05,0.001371815562985527,2927,264.0,0.0,0.0,0.0,0.0
238,12551,182,193.15,0.05,0.0016304848488123919,2938,264.8,0.0,0.0,0.0,0.0
239,12598,185,193.3,0.05,0.004345323832239956,2950,265.6,0.0,0.0,0.0,0.0
240,12646,188,193.4,0.05,0.0007776459757830404,2962,266.4,0.0,0.0,0.0,0.0
241,12740,372,202.9,0.05,0.0016444275300576312,2986,268.1,0.0,0.0,0.0,0.0
242,12788,188,203.05,0.05,0.0003992913085918796,2998,268.9,0.0,0.0,0.0,0.0
243,12835,185,203.05,0.05,0.007288831893344071,3009,269.7,0.0,0.0,0.0,0.0
244,12882,185,198.35,0.05,0.008583071389390776,3021,270.5,0.0,0.0,0.0,0.0
245,12929,184,198.15,0.05,0.005824839133614053,3033,271.3,0.0,0.0,0.0,0.0
246,12977,188,198.45,0.05,0.007002043930697255,3045,272.1,0.0,0.0,0.0,0.0
247,13098,480,213.2,0.05,0.007085132765738914,3075,274.2,0.0,0.0,0.0,0.0
248,13145,185,213.2,0.05,0.004744413131750965,3087,275.0,0.0,0.0,0.0,0.0
249,13193,188,213.35,0.05,0.005629058316117153,3099,275.8,0.0,0.0,0.0,0.0
250,13240,187,213.6,0.05,0.006513014962062395,3111,276.6,0.0,0.0,0.0,0.0
251,13288,188,213.9,0.05,0.0064926854489992065,3123,277.7,0.0,0.0,0.0,0.0
252,13335,185,211.65,0.05,0.002997716433707286,3134,278.7,0.0,0.0,0.0,0.0
253,13383,189,212.0,0.05,0.0073936607053231755,3146,279.5,0.0,0.0,0.0,0.0
254,13466,329,219.2,0.05,0.0033929763386757778,3167,281.4,0.0,0.0,0.0,0.0
255,13561,378,229.0,0.05,0.0037330000777728856,3191,283.5,0.0,0.0,0.0,0.0
256,13631,276,233.55,0.05,0.005912460147074479,3208,285.2,0.0,0.0,0.0,0.0
257,13773,564,250.3,0.05,0.0031754206033333,3244,288.1,0.0,0.0,0.0,0.0
258,13821,189,250.65,0.05,0.001224619916077548,3256,289.0,0.0,0.0,0.0,0.0
