episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
156,8777,185,282.0,0.05,0.013118075299037931,1995,158.6,0.0,0.0,0.0,0.0
157,8835,230,272.35,0.05,0.01544273172476096,2009,159.8,0.0,0.0,0.0,0.0
158,9028,768,299.0,0.05,0.01350444270510521,2058,163.7,0.0,0.0,0.0,0.0
159,9156,511,303.75,0.05,0.011454421361122513,2090,166.4,0.0,0.0,0.0,0.0
160,9226,278,303.6,0.05,0.011100932000451447,2107,167.8,0.0,0.0,0.0,0.0
161,9273,185,303.6,0.05,0.016572052421300516,2119,168.7,0.0,0.0,0.0,0.0
162,9320,185,301.15,0.05,0.016354091734683607,2131,169.6,0.0,0.0,0.0,0.0
163,9438,470,315.1,0.05,0.011660997849158493,2160,172.8,0.0,0.0,0.0,0.0
164,9485,186,315.15,0.05,0.009833987967188781,2172,173.8,0.0,0.0,0.0,0.0
165,9533,188,296.75,0.05,0.011531076705675028,2184,174.8,0.0,0.0,0.0,0.0
166,9581,191,296.95,0.05,0.01118968700999782,2196,175.8,0.0,0.0,0.0,0.0
167,9663,324,304.05,0.05,0.00599429307912942,2216,177.6,0.0,0.0,0.0,0.0
168,9733,277,306.2,0.05,0.005886327742094484,2234,179.6,0.0,0.0,0.0,0.0
169,9780,185,306.2,0.05,0.010949499204798485,2246,180.8,0.0,0.0,0.0,0.0
170,9828,189,304.2,0.05,0.013599879622537022,2258,181.8,0.0,0.0,0.0,0.0
171,9875,185,285.35,0.05,0.01827210571817969,2269,183.1,0.0,0.0,0.0,0.0
172,9922,185,275.6,0.05,0.01138903100945754,2281,184.5,0.0,0.0,0.0,0.0
173,9969,185,263.95,0.05,0.011556974837731104,2293,185.7,0.0,0.0,0.0,0.0
174,10016,185,263.95,0.05,0.006409793471296628,2305,186.9,0.0,0.0,0.0,0.0
175,10063,187,263.95,0.05,0.01004323273346844,2316,187.9,0.0,0.0,0.0,0.0
176,10112,192,264.3,0.05,0.0066105080052064015,2329,189.1,0.0,0.0,0.0,0.0
177,10170,230,264.3,0.05,0.010733916501132106,2343,190.4,0.0,0.0,0.0,0.0
178,10265,378,244.8,0.05,0.010372354077844648,2367,192.6,0.0,0.0,0.0,0.0
179,10358,371,237.8,0.05,0.011790160178308091,2390,194.9,0.0,0.0,0.0,0.0
180,10428,279,237.85,0.05,0.007366711456496786,2408,196.7,0.0,0.0,0.0,0.0
