episode,env_steps,score,ma20,epsilon,mean_loss,grad_steps,wall_clock_s,w0,w1,w2,lam_mean
198,9868,280,208.5,0.05,0.0030064166648015897,2268,137.1,0.0,0.0,0.0,0.0
199,9928,237,208.7,0.05,0.003509142215868148,2283,138.0,0.0,0.0,0.0,0.0
200,9976,190,208.65,0.05,0.0018046291067245572,2295,138.7,0.0,0.0,0.0,0.0
201,10023,186,206.25,0.05,0.001969909860318611,2306,139.4,0.0,0.0,0.0,0.0
202,10071,189,206.45,0.05,0.0012865134419068152,2318,140.2,0.0,0.0,0.0,0.0
203,10118,186,206.5,0.05,0.0012151242153777275,2330,140.9,0.0,0.0,0.0,0.0
204,10176,229,203.95,0.05,0.00046697208599653093,2345,141.8,0.0,0.0,0.0,0.0
205,10223,184,203.6,0.05,0.002325547688749132,2356,142.5,0.0,0.0,0.0,0.0
206,10270,185,203.3,0.05,0.004380303275562862,2368,143.2,0.0,0.0,0.0,0.0
207,10318,191,203.65,0.05,0.001498359567146205,2380,143.9,0.0,0.0,0.0,0.0
208,10365,185,201.25,0.05,0.0016768944448510108,2392,144.6,0.0,0.0,0.0,0.0
209,10423,231,203.55,0.05,0.003672281201163839,2406,145.5,0.0,0.0,0.0,0.0
210,10494,280,207.95,0.05,0.001263280667141468,2424,146.5,0.0,0.0,0.0,0.0
211,10543,192,208.0,0.05,0.0014878581578159356,2436,147.3,0.0,0.0,0.0,0.0
212,10604,241,210.8,0.05,0.0009964923760890088,2452,148.2,0.0,0.0,0.0,0.0
213,10664,239,211.15,0.05,0.002975264857135092,2467,149.1,0.0,0.0,0.0,0.0
214,10722,231,210.95,0.05,0.0014428725631400344,2481,150.0,0.0,0.0,0.0,0.0
215,10790,271,215.2,0.05,0.0015087873976239387,2498,151.1,0.0,0.0,0.0,0.0
216,10850,237,217.45,0.05,0.004214947673608549,2513,152.0,0.0,0.0,0.0,0.0
217,10908,229,219.65,0.05,0.002098728611599654,2528,153.0,0.0,0.0,0.0,0.0
218,10966,229,217.1,0.05,0.0022761430840806235,2542,153.8,0.0,0.0,0.0,0.0
219,11013,185,214.5,0.05,0.003377487839316018,2554,154.5,0.0,0.0,0.0,0.0
220,11119,422,226.1,0.05,0.0017157272646167816,2580,156.2,0.0,0.0,0.0,0.0
221,11166,185,226.05,0.05,0.0013960601233217556,2592,156.9,0.0,0.0,0.0,0.0
222,11226,237,228.45,0.05,0.0027029529737774283,2607,157.8,0.0,0.0,0.0,0.0
223,11273,187,228.5,0.05,0.0011911908416853596,2619,158.5,0.0,0.0,0.0,0.0
224,11320,185,226.3,0.05,0.0005708370432936741,2631,159.2,0.0,0.0,0.0,0.0
225,11425,416,237.9,0.05,0.0019630252421708205,2657,160.8,0.0,0.0,0.0,0.0
226,11474,192,238.25,0.05,0.001543101882513535,2669,161.6,0.0,0.0,0.0,0.0
227,11522,191,238.25,0.05,0.0012381122705846792,2681,162.3,0.0,0.0,0.0,0.0
228,11604,324,245.2,0.05,0.0015230455936121178,2702,163.5,0.0,0.0,0.0,0.0
229,11651,185,242.9,0.05,0.0014581329093992033,2713,164.2,0.0,0.0,0.0,0.0
230,11722,282,243.0,0.05,0.0017804006040225634,2731,165.2,0.0,0.0,0.0,0.0
231,11779,227,244.75,0.05,0.0016018581627577078,2745,166.1,0.0,0.0,0.0,0.0
232,11826,185,241.95,0.05,0.00480191608221503,2757,166.8,0.0,0.0,0.0,0.0
233,11873,186,239.3,0.05,0.004434320481474667,2769,167.6,0.0,0.0,0.0,0.0
234,11969,380,246.75,0.05,0.0013399605213635368,2793,169.0,0.0,0.0,0.0,0.0
235,12017,191,242.75,0.05,0.000832800832237505,2805,169.8,0.0,0.0,0.0,0.0
236,12064,185,240.15,0.05,0.0021717134137967755,2817,170.5,0.0,0.0,0.0,0.0
237,12111,187,238.05,0.05,0.0003999781818658283,2828,171.2,0.0,0.0,0.0,0.0
238,12170,235,238.35,0.05,0.0010203390168802191,2843,172.1,0.0,0.0,0.0,0.0
239,12252,327,245.45,0.05,0.0010902901561903058,2864,173.4,0.0,0.0,0.0,0.0
240,12300,189,233.8,0.05,0.001332203262184824,2876,174.1,0.0,0.0,0.0,0.0
241,12348,191,234.1,0.05,0.0006726173178321915,2888,174.8,0.0,0.0,0.0,0.0
242,12395,186,231.55,0.05,0.0014442992079156365,2899,175.4,0.0,0.0,0.0,0.0
243,12442,185,231.45,0.05,0.0016891802921842707,2911,176.1,0.0,0.0,0.0,0.0
244,12490,191,231.75,0.05,0.0015704197406497162,2923,176.7,0.0,0.0,0.0,0.0
245,12550,236,222.75,0.05,0.0012987638328922912,2938,177.6,0.0,0.0,0.0,0.0
246,12597,186,222.45,0.05,0.0007928912794644324,2950,178.3,0.0,0.0,0.0,0.0
247,12658,243,225.05,0.05,0.0010249193723817977,2965,179.1,0.0,0.0,0.0,0.0
248,12727,275,222.6,0.05,0.0016594354640213115,2982,180.1,0.0,0.0,0.0,0.0
249,12775,190,222.85,0.05,0.0009123715511426175,2994,180.7,0.0,0.0,0.0,0.0
250,12822,185,218.0,0.05,0.003462867004903577,3006,181.3,0.0,0.0,0.0,0.0
251,12869,185,215.9,0.05,0.004332679799214627,3018,182.0,0.0,0.0,0.0,0.0
252,12927,229,218.1,0.05,0.0036272408407447593,3032,182.8,0.0,0.0,0.0,0.0
253,12997,278,222.7,0.05,0.0026196939062275407,3050,183.8,0.0,0.0,0.0,0.0
254,13080,331,220.25,0.05,0.00314467121885779,3071,185.0,0.0,0.0,0.0,0.0
255,13128,188,220.1,0.05,0.004301763309437471,3083,185.7,0.0,0.0,0.0,0.0
256,13175,185,220.1,0.05,0.0035655816688879645,3094,186.3,0.0,0.0,0.0,0.0
257,13222,187,220.1,0.05,0.006001185009760472,3106,187.0,0.0,0.0,0.0,0.0
258,13280,230,219.85,0.05,0.004851176731366044,3121,187.8,0.0,0.0,0.0,0.0
259,13328,190,213.0,0.05,0.005507642187391563,3133,188.5,0.0,0.0,0.0,0.0
260,13388,239,215.5,0.05,0.002900980182069664,3148,189.3,0.0,0.0,0.0,0.0
261,13435,185,215.2,0.05,0.0038343506933994254,3159,189.9,0.0,0.0,0.0,0.0
262,13494,232,217.5,0.05,0.007966253161430358,3174,190.8,0.0,0.0,0.0,0.0
263,13553,235,220.0,0.05,0.0022382686419102054,3189,191.6,0.0,0.0,0.0,0.0
264,13599,182,219.55,0.05,0.0028451587951911442,3200,192.2,0.0,0.0,0.0,0.0
265,13703,414,228.45,0.05,0.0031443175561994743,3226,193.9,0.0,0.0,0.0,0.0
266,13750,185,228.4,0.05,0.0010359570684765156,3238,194.7,0.0,0.0,0.0,0.0
267,13821,283,230.4,0.05,0.0033703412611632505,3256,195.9,0.0,0.0,0.0,0.0
268,13879,231,228.2,0.05,0.0028867597783183946,3270,197.0,0.0,0.0,0.0,0.0
269,13941,244,230.9,0.05,0.002130851235051523,3286,198.0,0.0,0.0,0.0,0.0
270,14012,281,235.7,0.05,0.0028664328702790146,3304,199.3,0.0,0.0,0.0,0.0
